trait,axis1,axis2,axis3,axis4,axis5,axis6,axis7,axis8,time
current,8.39094,29.15129,14.02214,0.02581,6.29749,4.69731,0.51274,0.11772,2022-10-17T15:28:05.924000Z
current,2.84041,11.96626,2.95203,0.33552,5.16188,0.25809,8.03693,0.15696,2022-10-17T15:28:07.751000Z
current,0.36482,12.38798,0.21086,1.26466,4.82636,0.87752,8.08463,0.13734,2022-10-17T15:28:09.729000Z
current,0.65147,11.64997,3.69004,0.36133,4.56826,1.49695,0.57236,0.13734,2022-10-17T15:28:11.668000Z
current,1.43324,17.60675,6.58935,3.51008,1.05819,0.87752,0.16694,0.13734,2022-10-17T15:28:13.657000Z
current,11.67436,0.10543,9.22509,1.1098,0.33552,0.30971,0.26233,0.13734,2022-10-17T15:28:15.574000Z
current,0.36482,12.22984,6.69478,0.18067,0.74847,0.51619,0.91817,0.13734,2022-10-17T15:28:17.513000Z
current,0.28665,21.56036,0.0,1.72923,1.62599,0.56781,7.76267,0.13734,2022-10-17T15:28:19.425000Z
current,0.41694,11.0174,7.01107,0.20648,0.56781,0.43876,0.57236,0.13734,2022-10-17T15:28:21.379000Z
current,0.10424,11.0174,6.43121,2.32285,1.85828,2.11637,0.3935,0.13734,2022-10-17T15:28:23.259000Z
current,1.45929,1.15973,0.84344,3.45846,6.06521,1.72923,0.19079,0.13734,2022-10-17T15:28:25.222000Z
current,0.15635,17.81761,9.64681,2.4777,0.61943,1.26466,0.16694,0.11772,2022-10-17T15:28:27.221000Z
current,9.14665,5.95677,0.0,0.85171,2.03894,3.20037,0.57236,1.02024,2022-10-17T15:28:29.143000Z
current,0.15635,4.21719,6.27306,0.49038,1.23885,0.2839,5.10357,4.64995,2022-10-17T15:28:31.023000Z
current,0.10424,3.9009,6.95836,0.05162,1.78085,0.10324,0.84662,0.15696,2022-10-17T15:28:32.847000Z
current,0.28665,4.00633,6.80021,0.72266,0.80009,0.77428,0.63198,0.11772,2022-10-17T15:28:34.753000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:28:36.628000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:28:38.536000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:28:40.363000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:28:42.206000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:28:44.097000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:28:45.961000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:28:47.831000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:28:49.769000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:28:51.634000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:28:53.517000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:28:55.377000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:28:57.315000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:28:59.191000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:04.689000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:06.564000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:08.487000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:10.345000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:12.222000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:14.129000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:16.016000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:17.893000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:19.736000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:21.658000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:23.565000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:25.502000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:27.378000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:29.299000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:31.189000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:33.066000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:34.971000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:36.861000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:38.722000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:40.628000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:42.537000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:44.408000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:46.253000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:48.096000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:50.003000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:51.816000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:53.721000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:29:55.627000Z
current,0.0,4.00633,6.58935,0.542,0.8259,0.38714,0.01192,0.0981,2022-10-17T15:29:57.503000Z
current,0.33876,14.07485,18.76647,1.80666,3.5617,2.40027,0.07155,0.07848,2022-10-17T15:29:59.493000Z
current,1.329,9.75224,0.57986,2.99389,7.1492,5.26512,0.45312,0.07848,2022-10-17T15:30:01.393000Z
current,11.23136,14.18028,5.11334,0.51619,4.02627,0.02581,8.02501,0.05886,2022-10-17T15:30:03.386000Z
current,2.47559,0.10543,9.43595,1.83247,1.39371,5.83292,0.15501,0.05886,2022-10-17T15:30:09.269000Z
current,1.19871,16.39431,30.99631,0.80009,3.25198,0.23228,6.17675,0.05886,2022-10-17T15:30:11.194000Z
current,4.48212,9.27781,2.26674,0.59362,0.59362,0.61943,8.09655,0.05886,2022-10-17T15:30:13.090000Z
current,0.46906,11.07011,6.0622,0.18067,2.86484,0.74847,0.71545,0.05886,2022-10-17T15:30:15.059000Z
current,1.35506,44.4913,12.49341,2.7358,1.60018,1.03238,7.50034,0.05886,2022-10-17T15:30:17.002000Z
current,0.28665,11.22826,6.11492,0.77428,0.18067,0.8259,0.41735,0.05886,2022-10-17T15:30:18.942000Z
current,0.26059,8.85609,5.6932,2.45189,1.41952,0.25809,7.44072,0.05886,2022-10-17T15:30:20.835000Z
current,3.17918,35.42435,0.89615,1.16142,0.69685,4.20693,0.54851,0.07848,2022-10-17T15:30:22.636000Z
current,5.05541,2.31945,0.10543,1.9357,3.3036,1.98732,1.32359,1.21644,2022-10-17T15:30:24.411000Z
current,0.02606,3.84818,8.06537,0.23228,1.08399,2.1938,0.27426,1.21644,2022-10-17T15:30:26.328000Z
current,7.32253,10.64839,1.84502,1.05819,0.74847,0.85171,0.81085,0.0981,2022-10-17T15:30:28.246000Z
current,0.23453,3.95361,6.80021,0.69685,0.0,0.0,0.0,0.0,2022-10-17T15:30:30.154000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:30:32.017000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:30:33.878000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:30:35.789000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:30:37.664000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:30:39.501000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:30:41.439000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:30:43.256000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:30:45.096000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:30:46.955000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:30:48.836000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:30:50.671000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:30:52.546000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:30:54.404000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:30:56.311000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:30:58.209000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:31:00.076000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:31:01.983000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:31:03.905000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:31:05.769000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:31:07.613000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:31:13.780000Z
current,0.70359,7.32736,8.22351,1.41952,1.16142,2.40027,0.10732,0.07848,2022-10-17T15:31:15.649000Z
current,2.658,20.03163,12.22984,7.48473,4.85217,4.3876,0.51274,0.07848,2022-10-17T15:31:17.557000Z
current,1.45929,11.59726,3.63732,0.2839,5.05864,0.30971,8.03693,0.05886,2022-10-17T15:31:19.445000Z
current,0.49512,11.12283,7.27464,5.60064,6.71044,0.18067,8.08463,0.05886,2022-10-17T15:31:21.357000Z
current,0.54724,11.54454,3.79547,0.38714,4.51664,0.07743,1.83633,0.05886,2022-10-17T15:31:23.331000Z
current,0.54724,37.58566,6.11492,5.05864,6.19426,0.80009,0.11924,0.03924,2022-10-17T15:31:25.250000Z
current,1.71988,11.12283,14.65472,0.67104,1.6518,2.32285,0.35773,0.03924,2022-10-17T15:31:27.136000Z
current,0.62541,18.45018,6.80021,0.02581,0.90333,0.92914,8.10848,0.05886,2022-10-17T15:31:28.967000Z
current,0.31271,11.54454,6.7475,1.05819,3.43265,0.74847,0.20271,0.05886,2022-10-17T15:31:30.880000Z
current,0.83388,2.26674,2.00316,0.43876,0.61943,0.46457,8.09655,0.05886,2022-10-17T15:31:32.842000Z
current,0.85994,11.0174,6.90564,2.1938,0.92914,0.07743,7.50034,0.05886,2022-10-17T15:31:34.717000Z
current,0.33876,20.9805,10.54296,1.57437,2.86484,0.20648,0.14309,0.07848,2022-10-17T15:31:36.666000Z
current,0.31271,11.70269,6.95836,2.09056,1.03238,0.90333,0.72738,0.07848,2022-10-17T15:31:38.595000Z
current,20.71677,0.89615,10.64839,2.34866,1.21304,0.56781,0.67968,0.07848,2022-10-17T15:31:40.514000Z
current,0.49512,5.37691,7.22193,0.46457,0.98076,0.33552,3.56534,4.13983,2022-10-17T15:31:42.451000Z
current,6.28018,0.0,6.80021,0.15486,1.6518,0.07743,3.11222,0.17658,2022-10-17T15:31:44.389000Z
current,0.26059,4.11176,6.7475,0.74847,0.80009,0.80009,0.63198,0.15696,2022-10-17T15:31:46.358000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:31:48.279000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:31:50.098000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:31:51.972000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:31:53.847000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:31:55.741000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:31:57.636000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:31:59.553000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:01.409000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:03.330000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:05.237000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:07.019000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:08.909000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:10.774000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:12.628000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:18.185000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:20.067000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:21.956000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:23.816000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:25.727000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:27.633000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:29.455000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:31.362000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:33.270000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:35.191000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:37.066000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:38.924000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:32:40.851000Z
current,0.0,0.0,0.0,0.69685,0.8259,0.56781,0.03577,0.11772,2022-10-17T15:32:42.753000Z
current,10.34536,0.42172,22.87823,3.20037,3.74236,0.67104,0.01192,0.0981,2022-10-17T15:32:44.738000Z
current,2.08471,0.73801,9.38324,3.20037,4.41341,2.60675,3.56534,0.0981,2022-10-17T15:32:46.645000Z
current,1.35506,5.48234,5.90406,1.1098,4.74893,0.2839,8.03693,0.0981,2022-10-17T15:32:48.552000Z
current,0.10424,11.33368,3.84818,0.30971,3.69074,0.07743,0.45312,0.07848,2022-10-17T15:32:50.503000Z
current,3.20524,3.95361,3.11017,1.85828,5.26512,2.24542,0.13117,0.07848,2022-10-17T15:32:52.369000Z
current,3.28341,0.63258,11.17554,0.05162,5.05864,13.03375,0.35773,0.05886,2022-10-17T15:32:54.376000Z
current,2.86647,1.73959,9.64681,2.29704,9.31719,1.21304,0.57236,0.05886,2022-10-17T15:32:56.330000Z
current,0.49512,25.14497,22.66737,0.20648,0.33552,0.59362,8.10848,0.05886,2022-10-17T15:32:58.237000Z
current,0.65147,10.85925,6.53664,0.18067,0.07743,0.23228,1.78863,0.05886,2022-10-17T15:33:00.080000Z
current,0.10424,20.55878,9.06695,0.98076,1.00657,2.70999,0.25041,0.05886,2022-10-17T15:33:01.916000Z
current,4.35182,13.33685,12.17712,1.00657,0.2839,0.02581,7.50034,0.03924,2022-10-17T15:33:03.846000Z
current,5.13359,4.74433,10.3321,3.51008,0.61943,1.3679,7.42879,0.05886,2022-10-17T15:33:05.762000Z
current,1.87624,3.05746,21.50764,0.23228,0.90333,5.72969,0.13117,0.05886,2022-10-17T15:33:07.649000Z
current,0.80782,3.84818,15.60359,0.10324,2.01313,2.01313,0.23848,1.19682,2022-10-17T15:33:09.627000Z
current,0.10424,4.05904,6.27306,0.72266,2.50351,0.56781,1.68132,1.3734,2022-10-17T15:33:11.470000Z
current,0.15635,4.37533,13.49499,5.29093,1.75504,6.09102,0.76315,0.15696,2022-10-17T15:33:13.362000Z
current,0.26059,3.95361,6.85293,0.72266,0.77428,0.77428,0.0,0.0,2022-10-17T15:33:15.239000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:33:17.116000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:33:22.721000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:33:24.605000Z
current,0.23453,9.54138,2.37217,2.01313,5.23931,0.02581,8.03693,0.0981,2022-10-17T15:33:57.655000Z
current,3.12706,30.73274,6.27306,10.65928,5.7813,0.77428,0.19079,0.0981,2022-10-17T15:34:04.183000Z
current,4.32577,0.52715,10.06853,1.21304,0.02581,0.90333,0.22656,0.0981,2022-10-17T15:34:06.141000Z
current,0.31271,11.96626,6.43121,0.46457,3.51008,0.64523,0.88239,0.11772,2022-10-17T15:34:08.096000Z
current,0.36482,16.86874,7.1165,0.59362,0.30971,0.30971,8.09655,0.11772,2022-10-17T15:34:09.971000Z
current,0.28665,11.33368,6.90564,0.25809,0.61943,0.36133,0.62006,0.11772,2022-10-17T15:34:11.926000Z
current,0.28665,11.07011,6.37849,2.29704,4.41341,1.13561,1.14473,0.11772,2022-10-17T15:34:13.788000Z
current,3.544,1.00158,9.22509,5.67807,2.06475,1.21304,1.81248,0.11772,2022-10-17T15:34:15.747000Z
current,1.19871,11.28097,5.58777,1.57437,8.00091,2.11637,0.08347,0.13734,2022-10-17T15:34:17.685000Z
current,7.76553,6.64207,5.3242,0.72266,5.31674,2.06475,0.22656,0.66708,2022-10-17T15:34:19.521000Z
current,0.10424,4.42804,6.16763,0.51619,1.05819,0.36133,5.10357,4.90501,2022-10-17T15:34:21.449000Z
current,0.13029,4.11176,6.90564,0.02581,1.70342,0.10324,3.38648,0.17658,2022-10-17T15:34:23.356000Z
current,0.26059,4.05904,6.7475,0.74847,0.80009,0.77428,0.53659,0.13734,2022-10-17T15:34:25.346000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:27.253000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:29.137000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:30.976000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:32.925000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:34.800000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:36.687000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:38.534000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:40.456000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:42.362000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:44.237000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:46.086000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:47.956000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:49.815000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:51.691000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:53.502000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:55.409000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:57.226000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:34:59.066000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:01.054000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:02.972000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:08.262000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:10.167000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:11.988000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:13.847000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:15.757000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:17.627000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:19.472000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:21.503000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:23.362000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:25.269000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:27.112000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:28.925000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:30.836000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:32.707000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:34.550000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:36.472000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:38.331000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:40.238000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:42.131000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:43.972000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:45.821000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:47.737000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:49.631000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:51.487000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:53.409000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:55.268000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:57.082000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:35:58.924000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:00.788000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:02.737000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:04.535000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:06.456000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:12.771000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:14.690000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:16.550000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:18.412000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:20.269000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:22.127000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:23.991000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:25.851000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:27.769000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:29.628000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:31.535000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:33.393000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:35.269000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:37.128000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:38.972000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:40.870000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:42.768000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:44.690000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:46.549000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:48.396000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:50.233000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:52.081000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:53.987000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:55.867000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:57.628000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:36:59.534000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:37:01.409000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:37:03.222000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:37:05.230000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:37:07.117000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:37:09.003000Z
current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-17T15:37:10.850000Z
